x,y,R,G,B,date,time,filename,watershed,temperature,class,year,week,month,season_autumn,season_spring,season_winter,temp_F
1662,1373,182,175,216,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1572,1432,193,186,227,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1575,1430,189,184,224,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1578,1428,192,185,226,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1581,1426,191,184,225,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1584,1424,193,186,227,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1586,1444,185,178,219,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1559,1547,189,178,218,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1562,1545,191,183,224,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1565,1543,188,180,219,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1568,1541,190,182,219,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1571,1539,192,184,223,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1574,1537,195,185,222,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1577,1535,198,187,227,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1823,1477,196,190,228,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1826,1487,202,195,236,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1830,1479,198,190,231,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1833,1489,201,193,234,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1837,1481,198,190,229,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1868,1393,191,183,222,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1871,1406,191,184,225,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1875,1402,192,184,225,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1745,1347,195,182,225,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1748,1351,188,180,221,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1751,1355,188,180,221,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1754,1359,188,180,221,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1758,1343,191,185,221,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1761,1347,190,182,223,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1352,1568,191,184,226,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1355,1581,192,184,225,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1359,1577,193,186,227,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,snow_o,2019,49,12,True,False,False,33
1078,1332,63,53,78,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,rock,2019,49,12,True,False,False,33
1084,1330,68,55,81,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,rock,2019,49,12,True,False,False,33
1090,1328,61,51,76,2019-12-04,2024-09-11 11:59:53,Hbwtr_w6_20191204_115953.JPG,w6,33F,rock,2019,49,12,True,False,False,33
1484,1234,41,28,45,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1488,1236,38,27,43,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1492,1238,36,25,41,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1496,1240,49,37,51,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1500,1242,38,27,44,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1504,1244,51,38,55,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1069,1318,85,67,89,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1074,1315,64,49,70,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1078,1329,68,56,78,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1083,1326,71,59,81,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1088,1323,66,54,78,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1606,1293,59,41,53,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1610,1283,75,50,53,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1613,1296,48,30,46,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1617,1286,57,37,39,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1556,1318,64,39,45,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1560,1308,67,42,45,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1563,1321,55,34,43,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1567,1311,59,38,43,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1571,1301,56,36,38,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1574,1314,59,40,44,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1533,1450,46,34,58,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1539,1454,60,46,69,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1545,1458,49,40,61,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1551,1462,65,52,78,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1643,1463,72,59,85,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1648,1460,78,66,90,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1653,1457,82,69,89,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1658,1454,94,83,99,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1663,1451,79,68,84,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1668,1448,87,81,93,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1083,1707,69,57,79,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1087,1713,34,27,58,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1092,1700,53,43,67,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1096,1706,65,57,78,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1100,1712,82,77,97,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,rock,2019,49,12,True,False,False,35
1334,1425,185,178,219,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1338,1415,191,183,224,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1341,1428,190,184,222,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1345,1418,187,179,220,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1349,1408,190,182,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1202,1433,192,181,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1206,1443,191,185,221,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1211,1435,192,184,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1216,1427,189,182,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1098,1521,194,188,226,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1102,1523,195,189,227,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1106,1525,196,189,230,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1110,1527,193,189,226,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1114,1529,195,190,230,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1271,1533,187,179,220,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1273,1545,191,183,224,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1276,1522,187,180,221,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1278,1534,185,180,220,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1280,1546,190,182,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1283,1523,186,179,220,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1285,1535,189,182,224,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1287,1547,188,180,221,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1290,1524,187,181,219,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1292,1536,187,178,221,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1294,1548,189,183,221,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1297,1525,193,185,226,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1299,1537,188,179,222,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1231,1606,195,187,228,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1234,1604,195,188,229,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1237,1602,196,190,228,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1240,1600,199,191,230,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1242,1626,200,189,229,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1245,1624,199,188,228,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1248,1622,201,193,234,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1251,1620,200,192,233,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1428,1562,194,186,227,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1431,1575,196,185,227,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1435,1565,195,187,228,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1438,1578,198,187,229,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1442,1568,197,186,229,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1445,1581,196,188,227,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1564,1550,193,182,225,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1568,1556,190,182,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1572,1562,195,182,225,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1706,1506,190,183,225,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1711,1508,189,182,224,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1716,1510,191,182,225,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1865,1435,187,180,222,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1868,1439,189,182,223,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1871,1443,189,181,222,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1816,1373,177,170,211,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1821,1365,185,174,216,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1825,1375,175,171,208,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1830,1367,175,168,209,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1688,1369,183,175,214,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1692,1367,182,175,216,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1696,1365,179,172,213,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1700,1363,184,176,217,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1704,1361,180,171,214,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1372,1357,174,166,205,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1380,1359,175,167,208,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1389,1351,169,162,204,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1017,1484,198,190,229,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1025,1478,191,184,225,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1032,1483,197,189,230,2019-12-05,2024-09-11 11:59:50,Hbwtr_w6_20191205_115950.JPG,w6,35F,snow_o,2019,49,12,True,False,False,35
1570,1296,100,71,63,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1573,1309,106,78,67,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1577,1302,105,79,64,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1580,1315,93,68,61,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1584,1308,112,91,70,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1425,1252,72,56,66,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1431,1259,49,35,50,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1650,1313,84,55,51,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1653,1320,79,50,55,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1656,1327,78,48,58,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1660,1312,92,59,54,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1663,1319,100,70,68,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1052,1324,87,74,92,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1056,1333,96,83,101,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1061,1326,80,67,87,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1065,1335,77,63,89,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1120,1301,56,41,60,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1127,1297,56,42,59,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1134,1293,55,43,63,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1066,1697,82,70,90,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1070,1690,90,76,93,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1073,1703,82,69,87,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1077,1696,87,73,90,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1081,1689,94,80,97,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1133,1683,107,99,112,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1139,1684,102,93,110,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1145,1685,85,75,99,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1600,1457,96,81,100,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1604,1442,106,93,103,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1607,1449,113,94,116,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1610,1456,97,78,98,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1614,1441,85,68,86,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1677,1447,99,83,94,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1680,1451,140,124,135,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1683,1455,93,81,91,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1686,1459,55,36,56,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1690,1440,117,106,114,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1693,1444,112,102,113,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,rock,2019,49,12,True,False,False,32
1780,1377,189,179,214,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,snow_o,2019,49,12,True,False,False,32
1784,1382,190,180,217,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,snow_o,2019,49,12,True,False,False,32
1789,1370,193,179,215,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,snow_o,2019,49,12,True,False,False,32
1859,1387,198,186,222,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,snow_o,2019,49,12,True,False,False,32
1865,1382,201,189,225,2019-12-06,2024-09-11 11:59:47,Hbwtr_w6_20191206_115947.JPG,w6,32F,snow_o,2019,49,12,True,False,False,32
